_id,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code
66743e46a04e59671e0a63f2,Rowing,moscow-1980,pair without coxswain 2 men,Men,GOLD,GameTeam,East Germany team,Bernd LANDVOIGT,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a63f3,Rowing,moscow-1980,pair without coxswain 2 men,Men,SILVER,GameTeam,Soviet Union team,Yury Pimenov,Soviet Union,,URS
66743e46a04e59671e0a63f4,Rowing,moscow-1980,pair without coxswain 2 men,Men,SILVER,GameTeam,Soviet Union team,Nikolay Pimenov,Soviet Union,,URS
66743e46a04e59671e0a63f5,Rowing,moscow-1980,pair without coxswain 2 men,Men,BRONZE,GameTeam,Great Britain team,Charles WIGGIN,Great Britain,GB,GBR
66743e46a04e59671e0a63f6,Rowing,moscow-1980,pair without coxswain 2 men,Men,BRONZE,GameTeam,Great Britain team,Malcolm CARMICHAEL,Great Britain,GB,GBR
66743e46a04e59671e0a63f7,Rowing,moscow-1980,quadruple sculls without coxsw men,Men,GOLD,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a63f8,Rowing,moscow-1980,quadruple sculls without coxsw men,Men,SILVER,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a63f9,Rowing,moscow-1980,quadruple sculls without coxsw men,Men,BRONZE,GameTeam,Bulgaria team,,Bulgaria,BG,BUL
66743e46a04e59671e0a63fa,Rowing,moscow-1980,eight with coxswain 8 men,Men,GOLD,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a63fb,Rowing,moscow-1980,eight with coxswain 8 men,Men,SILVER,GameTeam,Great Britain team,,Great Britain,GB,GBR
66743e46a04e59671e0a63fc,Rowing,moscow-1980,eight with coxswain 8 men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a63fd,Rowing,moscow-1980,quadruple sculls with coxswain women,Women,GOLD,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a63fe,Rowing,moscow-1980,quadruple sculls with coxswain women,Women,SILVER,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a63ff,Rowing,moscow-1980,quadruple sculls with coxswain women,Women,BRONZE,GameTeam,Bulgaria team,,Bulgaria,BG,BUL
66743e46a04e59671e0a6400,Rowing,moscow-1980,single sculls 1x women,Women,GOLD,Athlete,,Sanda TOMA,Romania,RO,ROU
66743e46a04e59671e0a6401,Rowing,moscow-1980,single sculls 1x women,Women,SILVER,Athlete,,Antonina Makhina-Dumcheva-Zelikovich,Soviet Union,,URS
66743e46a04e59671e0a6402,Rowing,moscow-1980,single sculls 1x women,Women,BRONZE,Athlete,,Martina SCHRÖTER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6403,Rowing,moscow-1980,single sculls 1x men,Men,GOLD,Athlete,,Pertti KARPPINEN,Finland,FI,FIN
66743e46a04e59671e0a6404,Rowing,moscow-1980,single sculls 1x men,Men,SILVER,Athlete,,Vasili YAKUSHA,Soviet Union,,URS
66743e46a04e59671e0a6405,Rowing,moscow-1980,single sculls 1x men,Men,BRONZE,Athlete,,Peter KERSTEN,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6406,Athletics,moscow-1980,4x400m relay women,Women,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a6407,Athletics,moscow-1980,4x400m relay women,Women,SILVER,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6408,Athletics,moscow-1980,4x400m relay women,Women,BRONZE,GameTeam,Great Britain team,,Great Britain,GB,GBR
66743e46a04e59671e0a6409,Athletics,moscow-1980,shot put men,Men,GOLD,Athlete,,Volodymyr Kyselov,Soviet Union,,URS
66743e46a04e59671e0a640a,Athletics,moscow-1980,shot put men,Men,SILVER,Athlete,,Aleksandr BARYSHNIKOV,Soviet Union,,URS
66743e46a04e59671e0a640b,Athletics,moscow-1980,shot put men,Men,BRONZE,Athlete,,Udo BEYER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a640c,Athletics,moscow-1980,high jump women,Women,GOLD,Athlete,,Sara SIMEONI,Italy,IT,ITA
66743e46a04e59671e0a640d,Athletics,moscow-1980,high jump women,Women,SILVER,Athlete,,Urszula KIELAN,Poland,PL,POL
66743e46a04e59671e0a640e,Athletics,moscow-1980,high jump women,Women,BRONZE,Athlete,,Jutta KIRST,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a640f,Athletics,moscow-1980,400m women,Women,GOLD,Athlete,,Marita KOCH,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6410,Athletics,moscow-1980,400m women,Women,SILVER,Athlete,,Jarmila KRATOHVILOVA,Czechoslovakia,CSHH,TCH
66743e46a04e59671e0a6411,Athletics,moscow-1980,400m women,Women,BRONZE,Athlete,,Christina BREHMER-LATHAN,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6412,Athletics,moscow-1980,100m women,Women,GOLD,Athlete,,Lyudmila Kondratyeva,Soviet Union,,URS
66743e46a04e59671e0a6413,Athletics,moscow-1980,100m women,Women,SILVER,Athlete,,Marlies OELSNER-GÖHR,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6414,Athletics,moscow-1980,100m women,Women,BRONZE,Athlete,,Ingrid AUERSWALD-LANGE,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6415,Athletics,moscow-1980,marathon men,Men,GOLD,Athlete,,Waldemar CIERPINSKI,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6416,Athletics,moscow-1980,marathon men,Men,SILVER,Athlete,,Gerard NIJBOER,Netherlands,NL,NED
66743e46a04e59671e0a6417,Athletics,moscow-1980,marathon men,Men,BRONZE,Athlete,,Setymkul DZHUMANAZAROV,Soviet Union,,URS
66743e46a04e59671e0a6418,Athletics,moscow-1980,4x100m relay women,Women,GOLD,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6419,Athletics,moscow-1980,4x100m relay women,Women,SILVER,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a641a,Athletics,moscow-1980,4x100m relay women,Women,BRONZE,GameTeam,Great Britain team,,Great Britain,GB,GBR
66743e46a04e59671e0a641b,Athletics,moscow-1980,50km walk men,Men,GOLD,Athlete,,Hartwig GAUDER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a641c,Athletics,moscow-1980,50km walk men,Men,SILVER,Athlete,,Jorge LLOPART RIBAS,Spain,ES,ESP
66743e46a04e59671e0a641d,Athletics,moscow-1980,50km walk men,Men,BRONZE,Athlete,,Yevgeny Ivchenko,Soviet Union,,URS
66743e46a04e59671e0a641e,Athletics,moscow-1980,shot put women,Women,GOLD,Athlete,,Ilona SCHOKNECHT-SLUPIANEK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a641f,Athletics,moscow-1980,shot put women,Women,SILVER,Athlete,,Esfir Dolzhenko-Krachevskaya,Soviet Union,,URS
66743e46a04e59671e0a6420,Athletics,moscow-1980,shot put women,Women,BRONZE,Athlete,,Margitta DROESE-PUFE,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6421,Athletics,moscow-1980,20km walk men,Men,GOLD,Athlete,,Maurizio DAMILANO,Italy,IT,ITA
66743e46a04e59671e0a6422,Athletics,moscow-1980,20km walk men,Men,SILVER,Athlete,,Pyotr Pochenchuk,Soviet Union,,URS
66743e46a04e59671e0a6423,Athletics,moscow-1980,20km walk men,Men,BRONZE,Athlete,,Roland WIESER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6424,Athletics,moscow-1980,110m hurdles men,Men,GOLD,Athlete,,Thomas MUNKELT,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6425,Athletics,moscow-1980,110m hurdles men,Men,SILVER,Athlete,,Alejandro Casañas,Cuba,CU,CUB
66743e46a04e59671e0a6426,Athletics,moscow-1980,110m hurdles men,Men,BRONZE,Athlete,,Aleksandr PUCHKOV,Soviet Union,,URS
66743e46a04e59671e0a6427,Athletics,moscow-1980,1500m men,Men,GOLD,Athlete,,Sebastian COE,Great Britain,GB,GBR
66743e46a04e59671e0a6428,Athletics,moscow-1980,1500m men,Men,SILVER,Athlete,,Jürgen STRAUB,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6429,Athletics,moscow-1980,1500m men,Men,BRONZE,Athlete,,Steve OVETT,Great Britain,GB,GBR
66743e46a04e59671e0a642a,Athletics,moscow-1980,high jump men,Men,GOLD,Athlete,,Gerd WESSIG,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a642b,Athletics,moscow-1980,high jump men,Men,SILVER,Athlete,,Jacek WSZOLA,Poland,PL,POL
66743e46a04e59671e0a642c,Athletics,moscow-1980,high jump men,Men,BRONZE,Athlete,,Jörg FREIMUTH,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a642d,Athletics,moscow-1980,4x100m relay men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a642e,Athletics,moscow-1980,4x100m relay men,Men,SILVER,GameTeam,Poland team,,Poland,PL,POL
66743e46a04e59671e0a642f,Athletics,moscow-1980,4x100m relay men,Men,BRONZE,GameTeam,France team,,France,FR,FRA
66743e46a04e59671e0a6430,Athletics,moscow-1980,4x400m relay men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a6431,Athletics,moscow-1980,4x400m relay men,Men,SILVER,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6432,Athletics,moscow-1980,4x400m relay men,Men,BRONZE,GameTeam,Italy team,,Italy,IT,ITA
66743e46a04e59671e0a6433,Athletics,moscow-1980,10000m men,Men,GOLD,Athlete,,Miruts YIFTER,Ethiopia,ET,ETH
66743e46a04e59671e0a6434,Athletics,moscow-1980,10000m men,Men,SILVER,Athlete,,Kaarlo MAANINKA,Finland,FI,FIN
66743e46a04e59671e0a6435,Athletics,moscow-1980,10000m men,Men,BRONZE,Athlete,,Mohamed Kedir,Ethiopia,ET,ETH
66743e46a04e59671e0a6436,Athletics,moscow-1980,pole vault men,Men,GOLD,Athlete,,Wladyslaw KOZAKIEWICZ,Poland,PL,POL
66743e46a04e59671e0a6437,Athletics,moscow-1980,pole vault men,Men,SILVER,Athlete,,Tadeusz SLUSARSKI,Poland,PL,POL
66743e46a04e59671e0a6438,Athletics,moscow-1980,pole vault men,Men,SILVER,Athlete,,Konstantin VOLKOV,Soviet Union,,URS
66743e46a04e59671e0a6439,Athletics,moscow-1980,javelin throw men,Men,GOLD,Athlete,,Dainis KULA,Soviet Union,,URS
66743e46a04e59671e0a643a,Athletics,moscow-1980,javelin throw men,Men,SILVER,Athlete,,Aleksandr MAKAROV,Soviet Union,,URS
66743e46a04e59671e0a643b,Athletics,moscow-1980,javelin throw men,Men,BRONZE,Athlete,,Wolfgang HANISCH,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a643c,Athletics,moscow-1980,discus throw women,Women,GOLD,Athlete,,Evelin SCHLAAK-JAHL,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a643d,Athletics,moscow-1980,discus throw women,Women,SILVER,Athlete,,Maria VERGOVA-PETKOVA,Bulgaria,BG,BUL
66743e46a04e59671e0a643e,Athletics,moscow-1980,discus throw women,Women,BRONZE,Athlete,,Tatyana Lesovaya,Soviet Union,,URS
66743e46a04e59671e0a643f,Athletics,moscow-1980,5000m men,Men,GOLD,Athlete,,Miruts YIFTER,Ethiopia,ET,ETH
66743e46a04e59671e0a6440,Athletics,moscow-1980,5000m men,Men,SILVER,Athlete,,Suleiman NYAMBUI,United Republic of Tanzania,TZ,TAN
66743e46a04e59671e0a6441,Athletics,moscow-1980,5000m men,Men,BRONZE,Athlete,,Kaarlo MAANINKA,Finland,FI,FIN
66743e46a04e59671e0a6442,Athletics,moscow-1980,hammer throw men,Men,GOLD,Athlete,,Yuriy Siedykh,Soviet Union,,URS
66743e46a04e59671e0a6443,Athletics,moscow-1980,hammer throw men,Men,SILVER,Athlete,,Sergey Litvinov,Soviet Union,,URS
66743e46a04e59671e0a6444,Athletics,moscow-1980,hammer throw men,Men,BRONZE,Athlete,,Juri Augustovitch TAMM,Soviet Union,,URS
66743e46a04e59671e0a6445,Athletics,moscow-1980,long jump women,Women,GOLD,Athlete,,Tatiana KOLPAKOVA,Soviet Union,,URS
66743e46a04e59671e0a6446,Athletics,moscow-1980,long jump women,Women,SILVER,Athlete,,Brigitte WUJAK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6447,Athletics,moscow-1980,long jump women,Women,BRONZE,Athlete,,Tatiana SKACHKO,Soviet Union,,URS
66743e46a04e59671e0a6448,Athletics,moscow-1980,800m men,Men,GOLD,Athlete,,Steve OVETT,Great Britain,GB,GBR
66743e46a04e59671e0a6449,Athletics,moscow-1980,800m men,Men,SILVER,Athlete,,Sebastian COE,Great Britain,GB,GBR
66743e46a04e59671e0a644a,Athletics,moscow-1980,800m men,Men,BRONZE,Athlete,,Nikolai KIROV,Soviet Union,,URS
66743e46a04e59671e0a644b,Athletics,moscow-1980,3000m steeplechase men,Men,GOLD,Athlete,,Bronislaw MALINOWSKI,Poland,PL,POL
66743e46a04e59671e0a644c,Athletics,moscow-1980,3000m steeplechase men,Men,SILVER,Athlete,,Filbert BAYI,United Republic of Tanzania,TZ,TAN
66743e46a04e59671e0a644d,Athletics,moscow-1980,3000m steeplechase men,Men,BRONZE,Athlete,,Eshetu TURA,Ethiopia,ET,ETH
66743e46a04e59671e0a644e,Athletics,moscow-1980,pentathlon women,Women,GOLD,Athlete,,Nadezhda TKACHENKO,Soviet Union,,URS
66743e46a04e59671e0a644f,Athletics,moscow-1980,pentathlon women,Women,SILVER,Athlete,,Olga RUKAVISHNIKOVA,Soviet Union,,URS
66743e46a04e59671e0a6450,Athletics,moscow-1980,pentathlon women,Women,BRONZE,Athlete,,Olga KURAGINA,Soviet Union,,URS
66743e46a04e59671e0a6451,Athletics,moscow-1980,javelin throw women,Women,GOLD,Athlete,,Maria COLON,Cuba,CU,CUB
66743e46a04e59671e0a6452,Athletics,moscow-1980,javelin throw women,Women,SILVER,Athlete,,Saida GUNBA,Soviet Union,,URS
66743e46a04e59671e0a6453,Athletics,moscow-1980,javelin throw women,Women,BRONZE,Athlete,,Ute HOMMOLA,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6454,Athletics,moscow-1980,400m hurdles men,Men,GOLD,Athlete,,Volker BECK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6455,Athletics,moscow-1980,400m hurdles men,Men,SILVER,Athlete,,Vasyl Arkhypenko,Soviet Union,,URS
66743e46a04e59671e0a6456,Athletics,moscow-1980,400m hurdles men,Men,BRONZE,Athlete,,Gary OAKES,Great Britain,GB,GBR
66743e46a04e59671e0a6457,Athletics,moscow-1980,400m men,Men,GOLD,Athlete,,Viktor MARKIN,Soviet Union,,URS
66743e46a04e59671e0a6458,Athletics,moscow-1980,400m men,Men,SILVER,Athlete,,Richard MITCHELL,Australia,AU,AUS
66743e46a04e59671e0a6459,Athletics,moscow-1980,400m men,Men,BRONZE,Athlete,,Frank SCHAFFER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a645a,Athletics,moscow-1980,200m women,Women,GOLD,Athlete,,Bärbel ECKERT-WÖCKEL,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a645b,Athletics,moscow-1980,200m women,Women,SILVER,Athlete,,Natalia BOCHINA,Soviet Union,,URS
66743e46a04e59671e0a645c,Athletics,moscow-1980,200m women,Women,BRONZE,Athlete,,Merlene OTTEY-PAGE,Jamaica,JM,JAM
66743e46a04e59671e0a645d,Athletics,moscow-1980,long jump men,Men,GOLD,Athlete,,Lutz DOMBROWSKI,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a645e,Athletics,moscow-1980,long jump men,Men,SILVER,Athlete,,Frank PASCHEK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a645f,Athletics,moscow-1980,long jump men,Men,BRONZE,Athlete,,Valeriy Pidluzhniy,Soviet Union,,URS
66743e46a04e59671e0a6460,Athletics,moscow-1980,100m hurdles women,Women,GOLD,Athlete,,Vera KOMISOVA,Soviet Union,,URS
66743e46a04e59671e0a6461,Athletics,moscow-1980,100m hurdles women,Women,SILVER,Athlete,,Johanna SCHALLER-KLIER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6462,Athletics,moscow-1980,100m hurdles women,Women,BRONZE,Athlete,,Lucyna LANGER,Poland,PL,POL
66743e46a04e59671e0a6463,Athletics,moscow-1980,200m men,Men,GOLD,Athlete,,Pietro MENNEA,Italy,IT,ITA
66743e46a04e59671e0a6464,Athletics,moscow-1980,200m men,Men,SILVER,Athlete,,Allan WELLS,Great Britain,GB,GBR
66743e46a04e59671e0a6465,Athletics,moscow-1980,200m men,Men,BRONZE,Athlete,,Donald QUARRIE,Jamaica,JM,JAM
66743e46a04e59671e0a6466,Athletics,moscow-1980,decathlon men,Men,GOLD,Athlete,,Daley THOMPSON,Great Britain,GB,GBR
66743e46a04e59671e0a6467,Athletics,moscow-1980,decathlon men,Men,SILVER,Athlete,,Yuri KUTSENKO,Soviet Union,,URS
66743e46a04e59671e0a6468,Athletics,moscow-1980,decathlon men,Men,BRONZE,Athlete,,Sergei ZHELANOV,Soviet Union,,URS
66743e46a04e59671e0a6469,Athletics,moscow-1980,triple jump men,Men,GOLD,Athlete,,Yaak UUDMAE,Soviet Union,,URS
66743e46a04e59671e0a646a,Athletics,moscow-1980,triple jump men,Men,SILVER,Athlete,,Viktor SANEEV,Soviet Union,,URS
66743e46a04e59671e0a646b,Athletics,moscow-1980,triple jump men,Men,BRONZE,Athlete,,Joao Carlos DE OLIVEIRA,Brazil,BR,BRA
66743e46a04e59671e0a646c,Athletics,moscow-1980,discus throw men,Men,GOLD,Athlete,,Viktor RASHCHUPKIN,Soviet Union,,URS
66743e46a04e59671e0a646d,Athletics,moscow-1980,discus throw men,Men,SILVER,Athlete,,Imrich BUGAR,Czechoslovakia,CSHH,TCH
66743e46a04e59671e0a646e,Athletics,moscow-1980,discus throw men,Men,BRONZE,Athlete,,Luis DELIS,Cuba,CU,CUB
66743e46a04e59671e0a646f,Athletics,moscow-1980,800m women,Women,GOLD,Athlete,,Nadezhda OLIZARENKO,Soviet Union,,URS
66743e46a04e59671e0a6470,Athletics,moscow-1980,800m women,Women,SILVER,Athlete,,Olga MINEEVA,Soviet Union,,URS
66743e46a04e59671e0a6471,Athletics,moscow-1980,800m women,Women,BRONZE,Athlete,,Tatiana PROVIDOKHINA,Soviet Union,,URS
66743e46a04e59671e0a6472,Athletics,moscow-1980,1500m women,Women,GOLD,Athlete,,Tatiana KAZANKINA,Soviet Union,,URS
66743e46a04e59671e0a6473,Athletics,moscow-1980,1500m women,Women,SILVER,Athlete,,Christiane STOLL-WARTENBERG,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6474,Athletics,moscow-1980,1500m women,Women,BRONZE,Athlete,,Nadezhda OLIZARENKO,Soviet Union,,URS
66743e46a04e59671e0a6475,Athletics,moscow-1980,100m men,Men,GOLD,Athlete,,Allan WELLS,Great Britain,GB,GBR
66743e46a04e59671e0a6476,Athletics,moscow-1980,100m men,Men,SILVER,Athlete,,Silvio LEONARD SARRIA,Cuba,CU,CUB
66743e46a04e59671e0a6477,Athletics,moscow-1980,100m men,Men,BRONZE,Athlete,,Peter PETROV,Bulgaria,BG,BUL
66743e46a04e59671e0a6478,Hockey,moscow-1980,hockey men,Men,GOLD,GameTeam,India team,,India,IN,IND
66743e46a04e59671e0a6479,Hockey,moscow-1980,hockey men,Men,SILVER,GameTeam,Spain team,,Spain,ES,ESP
66743e46a04e59671e0a647a,Hockey,moscow-1980,hockey men,Men,BRONZE,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a647b,Hockey,moscow-1980,hockey women,Women,GOLD,GameTeam,Zimbabwe team,,Zimbabwe,ZW,ZIM
66743e46a04e59671e0a647c,Hockey,moscow-1980,hockey women,Women,SILVER,GameTeam,Czechoslovakia team,,Czechoslovakia,CSHH,TCH
66743e46a04e59671e0a647d,Hockey,moscow-1980,hockey women,Women,BRONZE,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a647e,Modern Pentathlon,moscow-1980,team competition men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a647f,Modern Pentathlon,moscow-1980,team competition men,Men,SILVER,GameTeam,Hungary team,,Hungary,HU,HUN
66743e46a04e59671e0a6480,Modern Pentathlon,moscow-1980,team competition men,Men,BRONZE,GameTeam,Sweden team,,Sweden,SE,SWE
66743e46a04e59671e0a6481,Modern Pentathlon,moscow-1980,Individual competition men,Men,GOLD,Athlete,,Anatoli STAROSTIN,Soviet Union,,URS
66743e46a04e59671e0a6482,Modern Pentathlon,moscow-1980,Individual competition men,Men,SILVER,Athlete,,Tamas SZOMBATHELYI,Hungary,HU,HUN
66743e46a04e59671e0a6483,Modern Pentathlon,moscow-1980,Individual competition men,Men,BRONZE,Athlete,,Pavel LEDNEV,Soviet Union,,URS
66743e46a04e59671e0a6484,Equestrian Dressage,moscow-1980,individual mixed,Open,GOLD,Athlete,,Elisabeth MAX-THEURER,Austria,AT,AUT
66743e46a04e59671e0a6485,Equestrian Dressage,moscow-1980,individual mixed,Open,SILVER,Athlete,,Yuri KOVSHOV,Soviet Union,,URS
66743e46a04e59671e0a6486,Equestrian Dressage,moscow-1980,individual mixed,Open,BRONZE,Athlete,,Viktor UGRYUMOV,Soviet Union,,URS
66743e46a04e59671e0a6487,Equestrian Dressage,moscow-1980,team mixed,Open,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a6488,Equestrian Dressage,moscow-1980,team mixed,Open,SILVER,GameTeam,Bulgaria team,,Bulgaria,BG,BUL
66743e46a04e59671e0a6489,Equestrian Dressage,moscow-1980,team mixed,Open,BRONZE,GameTeam,Romania team,,Romania,RO,ROU
66743e46a04e59671e0a648a,Shooting,moscow-1980,skeet (125 targets) mixed,Open,GOLD,Athlete,,Hans Kjeld RASMUSSEN,Denmark,DK,DEN
66743e46a04e59671e0a648b,Shooting,moscow-1980,skeet (125 targets) mixed,Open,SILVER,Athlete,,Lars-Göran CARLSSON,Sweden,SE,SWE
66743e46a04e59671e0a648c,Shooting,moscow-1980,skeet (125 targets) mixed,Open,BRONZE,Athlete,,Roberto CASTRILLO GARCIA,Cuba,CU,CUB
66743e46a04e59671e0a648d,Shooting,moscow-1980,trap (125 targets) mixed,Open,GOLD,Athlete,,Luciano GIOVANNETTI,Italy,IT,ITA
66743e46a04e59671e0a648e,Shooting,moscow-1980,trap (125 targets) mixed,Open,SILVER,Athlete,,Rustam YAMBULATOV,Soviet Union,,URS
66743e46a04e59671e0a648f,Shooting,moscow-1980,trap (125 targets) mixed,Open,BRONZE,Athlete,,Jörg DAMME,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6490,Shooting,moscow-1980,50m rifle prone 60 shots mixed,Open,GOLD,Athlete,,Karoly VARGA,Hungary,HU,HUN
66743e46a04e59671e0a6491,Shooting,moscow-1980,50m rifle prone 60 shots mixed,Open,SILVER,Athlete,,Hellfried HEILFORT,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6492,Shooting,moscow-1980,50m rifle prone 60 shots mixed,Open,BRONZE,Athlete,,Petar ZAPRIANOV,Bulgaria,BG,BUL
66743e46a04e59671e0a6493,Shooting,moscow-1980,50m running target 3030 shots mixed,Open,GOLD,Athlete,,Igor SOKOLOV,Soviet Union,,URS
66743e46a04e59671e0a6494,Shooting,moscow-1980,50m running target 3030 shots mixed,Open,SILVER,Athlete,,Thomas PFEFFER,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6495,Shooting,moscow-1980,50m running target 3030 shots mixed,Open,BRONZE,Athlete,,Aleksandr GAZOV,Soviet Union,,URS
66743e46a04e59671e0a6496,Shooting,moscow-1980,50m rifle 3 positions 3x40 shots mixed,Open,GOLD,Athlete,,Viktor VLASOV,Soviet Union,,URS
66743e46a04e59671e0a6497,Shooting,moscow-1980,50m rifle 3 positions 3x40 shots mixed,Open,SILVER,Athlete,,Bernd HARTSTEIN,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a6498,Shooting,moscow-1980,50m rifle 3 positions 3x40 shots mixed,Open,BRONZE,Athlete,,Sven JOHANSSON,Sweden,SE,SWE
66743e46a04e59671e0a6499,Shooting,moscow-1980,25m rapid fire pistol 60 shots mixed,Open,GOLD,Athlete,,Corneliu ION,Romania,RO,ROU
66743e46a04e59671e0a649a,Shooting,moscow-1980,25m rapid fire pistol 60 shots mixed,Open,SILVER,Athlete,,Jürgen WIEFEL,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a649b,Shooting,moscow-1980,25m rapid fire pistol 60 shots mixed,Open,BRONZE,Athlete,,Gerhard PETRITSCH,Austria,AT,AUT
66743e46a04e59671e0a649c,Shooting,moscow-1980,50m pistol 60 shots mixed,Open,GOLD,Athlete,,Aleksandr Melentyev,Soviet Union,,URS
66743e46a04e59671e0a649d,Shooting,moscow-1980,50m pistol 60 shots mixed,Open,SILVER,Athlete,,Harald VOLLMAR,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a649e,Shooting,moscow-1980,50m pistol 60 shots mixed,Open,BRONZE,Athlete,,Lyubcho Dyakov,Bulgaria,BG,BUL
66743e46a04e59671e0a649f,Swimming,moscow-1980,100m butterfly women,Women,GOLD,Athlete,,Caren METSCHUCK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a0,Swimming,moscow-1980,100m butterfly women,Women,SILVER,Athlete,,Andrea POLLACK,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a1,Swimming,moscow-1980,100m butterfly women,Women,BRONZE,Athlete,,Christiane KNACKE,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a2,Swimming,moscow-1980,200m butterfly men,Men,GOLD,Athlete,,Sergei FESENKO,Soviet Union,,URS
66743e46a04e59671e0a64a3,Swimming,moscow-1980,200m butterfly men,Men,SILVER,Athlete,,Philip HUBBLE,Great Britain,GB,GBR
66743e46a04e59671e0a64a4,Swimming,moscow-1980,200m butterfly men,Men,BRONZE,Athlete,,Roger PYTTEL,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a5,Swimming,moscow-1980,4x200m freestyle relay men,Men,GOLD,GameTeam,Soviet Union team,,Soviet Union,,URS
66743e46a04e59671e0a64a6,Swimming,moscow-1980,4x200m freestyle relay men,Men,SILVER,GameTeam,East Germany team,,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a7,Swimming,moscow-1980,4x200m freestyle relay men,Men,BRONZE,GameTeam,Brazil team,,Brazil,BR,BRA
66743e46a04e59671e0a64a8,Swimming,moscow-1980,100m freestyle women,Women,GOLD,Athlete,,Barbara KRAUSE,German Democratic Republic (Germany),DDDE,GDR
66743e46a04e59671e0a64a9,Swimming,moscow-1980,100m freestyle women,Women,SILVER,Athlete,,Caren METSCHUCK,German Democratic Republic (Germany),DDDE,GDR
